Registros de Boletins de Ocorrências por munícipio e mês - 2005.;;;;;;;;
Fonte: SinespJC - Módulo Polícias Civis do Brasil. Extração em 25/01/2018.;;;;;;;;
Nota 1: As informações apresentadas estão de acordo com o nível de alimentação e consolidação por parte dos Estados, na base de dados do SinespJC, módulo Polícia Civil, na data da extração.;;;;;;;;
"Nota 2: Por motivo de compactação do arquivo, os campos ""sem informação"" ou preenchidos com ""0 (zero)"" foram desconsiderados.";;;;;;;;
Região;Sigla UF;UF;Código IBGE Município;Município;Tipo Crime;Mês;Mês/Ano;PC-Qtde Ocorrências
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Estupro;04;04/2005;2
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Estupro;06;06/2005;3
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Estupro;07;07/2005;2
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Estupro;08;08/2005;2
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Estupro;09;09/2005;4
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Estupro;11;11/2005;1
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;01;01/2005;7
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;02;02/2005;7
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;03;03/2005;4
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;04;04/2005;3
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;05;05/2005;6
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;06;06/2005;1
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;07;07/2005;5
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;08;08/2005;5
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;09;09/2005;1
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;10;10/2005;7
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;11;11/2005;5
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Furto de veículo;12;12/2005;5
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;01;01/2005;2
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;02;02/2005;3
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;03;03/2005;5
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;04;04/2005;4
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;05;05/2005;2
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;06;06/2005;2
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;07;07/2005;4
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;08;08/2005;2
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;09;09/2005;5
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;10;10/2005;4
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;11;11/2005;4
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Homicídio doloso;12;12/2005;3
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;01;01/2005;23
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;02;02/2005;7
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;03;03/2005;14
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;04;04/2005;16
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;05;05/2005;13
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;06;06/2005;15
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;07;07/2005;17
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;08;08/2005;9
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;09;09/2005;4
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;10;10/2005;8
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;11;11/2005;14
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo de veículo;12;12/2005;14
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo seguido de morte (latrocínio);05;05/2005;1
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo seguido de morte (latrocínio);08;08/2005;1
NORDESTE;BA;Bahia;2919207;Lauro De Freitas;Roubo seguido de morte (latrocínio);12;12/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Estupro;02;02/2005;2
NORDESTE;BA;Bahia;2925303;Porto Seguro;Estupro;07;07/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Estupro;08;08/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Estupro;09;09/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Estupro;10;10/2005;3
NORDESTE;BA;Bahia;2925303;Porto Seguro;Estupro;11;11/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Estupro;12;12/2005;2
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;01;01/2005;2
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;02;02/2005;5
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;03;03/2005;5
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;04;04/2005;10
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;05;05/2005;2
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;06;06/2005;4
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;07;07/2005;4
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;08;08/2005;4
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;09;09/2005;6
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;10;10/2005;6
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;11;11/2005;7
NORDESTE;BA;Bahia;2925303;Porto Seguro;Furto de veículo;12;12/2005;7
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;01;01/2005;4
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;02;02/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;03;03/2005;5
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;04;04/2005;2
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;05;05/2005;4
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;06;06/2005;3
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;07;07/2005;3
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;08;08/2005;6
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;09;09/2005;4
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;10;10/2005;4
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;11;11/2005;4
NORDESTE;BA;Bahia;2925303;Porto Seguro;Homicídio doloso;12;12/2005;10
NORDESTE;BA;Bahia;2925303;Porto Seguro;Lesão corporal seguida de morte;02;02/2005;2
NORDESTE;BA;Bahia;2925303;Porto Seguro;Lesão corporal seguida de morte;04;04/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Lesão corporal seguida de morte;05;05/2005;2
NORDESTE;BA;Bahia;2925303;Porto Seguro;Lesão corporal seguida de morte;11;11/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Lesão corporal seguida de morte;12;12/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo de veículo;01;01/2005;2
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo de veículo;02;02/2005;5
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo de veículo;03;03/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo de veículo;04;04/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo de veículo;05;05/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo de veículo;06;06/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo de veículo;08;08/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo de veículo;12;12/2005;2
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo seguido de morte (latrocínio);03;03/2005;1
NORDESTE;BA;Bahia;2925303;Porto Seguro;Roubo seguido de morte (latrocínio);10;10/2005;1
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;01;01/2005;30
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;02;02/2005;28
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;03;03/2005;16
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;04;04/2005;31
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;05;05/2005;39
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;06;06/2005;21
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;07;07/2005;23
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;08;08/2005;25
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;09;09/2005;30
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;10;10/2005;17
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;11;11/2005;26
NORDESTE;BA;Bahia;2927408;Salvador;Estupro;12;12/2005;29
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;01;01/2005;188
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;02;02/2005;169
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;03;03/2005;160
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;04;04/2005;140
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;05;05/2005;148
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;06;06/2005;138
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;07;07/2005;151
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;08;08/2005;151
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;09;09/2005;143
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;10;10/2005;171
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;11;11/2005;158
NORDESTE;BA;Bahia;2927408;Salvador;Furto de veículo;12;12/2005;153
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;01;01/2005;80
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;02;02/2005;73
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;03;03/2005;88
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;04;04/2005;72
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;05;05/2005;72
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;06;06/2005;72
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;07;07/2005;63
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;08;08/2005;68
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;09;09/2005;62
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;10;10/2005;66
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;11;11/2005;84
NORDESTE;BA;Bahia;2927408;Salvador;Homicídio doloso;12;12/2005;87
NORDESTE;BA;Bahia;2927408;Salvador;Lesão corporal seguida de morte;01;01/2005;1
NORDESTE;BA;Bahia;2927408;Salvador;Lesão corporal seguida de morte;03;03/2005;2
NORDESTE;BA;Bahia;2927408;Salvador;Lesão corporal seguida de morte;04;04/2005;2
NORDESTE;BA;Bahia;2927408;Salvador;Lesão corporal seguida de morte;05;05/2005;2
NORDESTE;BA;Bahia;2927408;Salvador;Lesão corporal seguida de morte;08;08/2005;3
NORDESTE;BA;Bahia;2927408;Salvador;Lesão corporal seguida de morte;09;09/2005;1
NORDESTE;BA;Bahia;2927408;Salvador;Lesão corporal seguida de morte;10;10/2005;2
NORDESTE;BA;Bahia;2927408;Salvador;Lesão corporal seguida de morte;11;11/2005;1
NORDESTE;BA;Bahia;2927408;Salvador;Lesão corporal seguida de morte;12;12/2005;2
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;01;01/2005;198
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;02;02/2005;161
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;03;03/2005;198
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;04;04/2005;158
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;05;05/2005;153
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;06;06/2005;137
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;07;07/2005;157
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;08;08/2005;168
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;09;09/2005;136
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;10;10/2005;128
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;11;11/2005;176
NORDESTE;BA;Bahia;2927408;Salvador;Roubo de veículo;12;12/2005;149
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);01;01/2005;2
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);02;02/2005;1
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);03;03/2005;2
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);04;04/2005;1
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);05;05/2005;4
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);06;06/2005;2
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);07;07/2005;3
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);08;08/2005;3
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);09;09/2005;5
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);10;10/2005;3
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);11;11/2005;2
NORDESTE;BA;Bahia;2927408;Salvador;Roubo seguido de morte (latrocínio);12;12/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Estupro;01;01/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Estupro;02;02/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Estupro;03;03/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Estupro;04;04/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Estupro;06;06/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Estupro;07;07/2005;3
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Estupro;08;08/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Estupro;12;12/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;01;01/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;03;03/2005;5
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;04;04/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;05;05/2005;6
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;06;06/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;07;07/2005;7
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;08;08/2005;3
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;09;09/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;10;10/2005;5
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;11;11/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Furto de veículo;12;12/2005;3
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;01;01/2005;6
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;02;02/2005;8
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;03;03/2005;5
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;04;04/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;05;05/2005;7
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;06;06/2005;4
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;07;07/2005;6
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;08;08/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;09;09/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;10;10/2005;9
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;11;11/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Homicídio doloso;12;12/2005;5
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Lesão corporal seguida de morte;07;07/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Roubo de veículo;01;01/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Roubo de veículo;02;02/2005;4
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Roubo de veículo;03;03/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Roubo de veículo;05;05/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Roubo de veículo;08;08/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Roubo de veículo;09;09/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Roubo de veículo;10;10/2005;2
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Roubo de veículo;11;11/2005;1
NORDESTE;BA;Bahia;2931350;Teixeira De Freitas;Roubo de veículo;12;12/2005;1
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;01;01/2005;9
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;02;02/2005;13
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;03;03/2005;16
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;04;04/2005;10
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;05;05/2005;5
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;06;06/2005;6
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;07;07/2005;3
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;08;08/2005;4
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;09;09/2005;8
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;10;10/2005;4
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;11;11/2005;4
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Estupro;12;12/2005;1
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;01;01/2005;16
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;02;02/2005;18
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;03;03/2005;13
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;04;04/2005;24
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;05;05/2005;16
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;06;06/2005;18
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;07;07/2005;15
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;08;08/2005;16
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;09;09/2005;14
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;10;10/2005;19
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;11;11/2005;21
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Furto de veículo;12;12/2005;21
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;01;01/2005;6
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;02;02/2005;8
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;03;03/2005;7
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;04;04/2005;8
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;05;05/2005;7
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;06;06/2005;8
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;07;07/2005;5
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;08;08/2005;7
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;09;09/2005;3
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;10;10/2005;4
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;11;11/2005;2
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Homicídio doloso;12;12/2005;8
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Lesão corporal seguida de morte;10;10/2005;1
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;01;01/2005;24
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;02;02/2005;7
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;03;03/2005;22
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;04;04/2005;20
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;05;05/2005;30
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;06;06/2005;8
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;07;07/2005;15
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;08;08/2005;16
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;09;09/2005;6
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;10;10/2005;6
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;11;11/2005;13
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo de veículo;12;12/2005;14
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo seguido de morte (latrocínio);10;10/2005;1
NORDESTE;BA;Bahia;2933307;Vitória Da Conquista;Roubo seguido de morte (latrocínio);11;11/2005;1
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;01;01/2005;55
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;02;02/2005;37
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;03;03/2005;49
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;04;04/2005;45
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;05;05/2005;55
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;06;06/2005;45
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;07;07/2005;41
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;08;08/2005;58
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;09;09/2005;59
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;10;10/2005;57
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;11;11/2005;44
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Estupro;12;12/2005;50
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;01;01/2005;105
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;02;02/2005;99
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;03;03/2005;102
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;04;04/2005;81
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;05;05/2005;116
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;06;06/2005;91
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;07;07/2005;101
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;08;08/2005;87
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;09;09/2005;90
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;10;10/2005;98
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;11;11/2005;86
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Furto de veículo;12;12/2005;91
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;01;01/2005;110
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;02;02/2005;91
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;03;03/2005;130
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;04;04/2005;109
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;05;05/2005;96
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;06;06/2005;104
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;07;07/2005;93
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;08;08/2005;106
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;09;09/2005;97
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;10;10/2005;99
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;11;11/2005;89
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Homicídio doloso;12;12/2005;106
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;01;01/2005;3
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;02;02/2005;2
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;03;03/2005;5
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;04;04/2005;6
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;05;05/2005;6
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;06;06/2005;4
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;07;07/2005;3
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;08;08/2005;7
NORDESTE;BA;Bahia;NI;Até 100.000 Habitantes;Lesão corporal seguida de morte;09;09/2005;2
